300,100,8,2,0.2,0.001,1,272418797490988,20,2497,74,01110100111111011110010111011011110010101011,0.88062721700194779295145508513087407
300,100,8,2,0.2,0.001,1,272418881863939,21,59,50,10001111011100010111001000101000000101111110,0.80246352311040403115782737586414441
300,100,8,2,0.2,0.001,1,272418949255241,22,3798,87,10011000110000001100011001000111000101100100,0.67984534699454179929034580709412694
300,100,8,2,0.2,0.001,1,272419067157586,23,3,50,10010000101111101001001001001101010111100001,0.66512228830229891407554987381445244
300,100,8,2,0.2,0.001,1,272419134707240,24,1898,68,10010110010000101011010111110100010110011111,0.75361562112880575714513042839826085
300,100,8,2,0.2,0.001,1,272419225370398,25,4997,99,01111001010110110011111001010100101011100011,0.7938055869243796358603049156954512
300,100,8,2,0.2,0.001,1,272419347218226,26,3797,87,10001110010011101110111000001000010000100010,0.82521270407336722030322562204673886
300,100,8,2,0.2,0.001,1,272419455143566,27,6597,115,01110100001110011110011001001010110010000010,0.79660926170967960580071576259797439
300,100,8,2,0.2,0.001,1,272419604111821,28,4098,90,10011001010111111000111000010111100001001101,0.74745525060336270861682805843884125
300,100,8,2,0.2,0.001,1,272419708855203,29,8897,138,10010001111101011001000111111000101001100100,0.84707937406068123387115065270336345
300,100,8,2,0.2,0.001,1,272419862677650,30,6797,117,01111000011011010011101001000010101011000110,0.82574322181868620162958904984407127
300,100,8,2,0.2,0.001,1,272419996963948,31,74,50,01101101001000111111111001100001100100000101,0.5995086658377383193041509912291076
300,100,8,2,0.2,0.001,1,272420066655884,32,6598,115,10000011011101111000111001010111010001101111,0.79660499991778244144313703145598993
300,100,8,2,0.2,0.001,1,272420197131161,33,9497,144,10010010000101101100111000000000101011011001,0.84736261721129779722616603976348415
300,100,8,2,0.2,0.001,1,272420378093259,34,60,50,10001110110011100001000111011011011111000001,0.66239869268752660236287965744850226
300,100,8,2,0.2,0.001,1,272420436362763,35,69,50,01101111010011110001010111000100010100110011,0.76752759977686002557106803578790277
300,100,8,2,0.2,0.001,1,272420495153955,36,6298,112,01100101011011101101111000001001010000001011,0.66458783112369435031041575712151825
300,100,8,2,0.2,0.001,1,272420626214059,37,4998,99,01110011011010110011001000011011010100000010,0.86745510835572214869415574867161922
300,100,8,2,0.2,0.001,1,272420737858265,38,2,50,01101100100001111010000110111010100001111111,0.74886425581902782422361042335978709
300,100,8,2,0.2,0.001,1,272420796951210,39,1498,64,10000111110000000000000110111101110010011011,0.83114097762357053156279107497539371
300,100,8,2,0.2,0.001,1,272420870410068,40,4898,98,10000000110101011111001000100101011101101001,0.73720682627261413522035127243725583
300,100,8,2,0.2,0.001,1,272420982258060,41,4598,95,01111001111100111001000110111011110110001111,0.84739977188843362831960348557913676
300,100,8,2,0.2,0.001,1,272421090469818,42,29497,300,10010001110001010111100111110011000111010100,0.84723850723323823608268412499455735
300,100,8,2,0.2,0.001,1,272421423197974,43,2997,79,10001000001010011010000110001010110111111011,0.69035957693255289857603429481969215
300,100,8,2,0.2,0.001,1,272421513330344,44,298,52,10000010111001010111110111011010000110010011,0.93370597768599294941083144294680096
300,100,8,2,0.2,0.001,1,272421574684812,45,20,50,01110111001100111011100111101101001010101010,0.94134163418247318588782945880666375
300,100,8,2,0.2,0.001,1,272421633937384,46,198,51,10010011001001010111010110111000000100011010,0.74255818199810530444437972619198263
300,100,8,2,0.2,0.001,1,272421694268026,47,9398,143,10000101110011010111010111111001101000000101,0.97848909025390384819331757171312347
300,100,8,2,0.2,0.001,1,272421857156562,48,2098,70,10001101100011111111111000001011001111011111,0.87644574999627156142167905272799544
300,100,8,2,0.2,0.001,1,272421937536332,49,2897,78,10010000000101001111010110011001001011110111,0.69873027688002342650008813507156447
300,100,8,2,0.3,0.001,1,272422039533624,0,9897,148,10000101110101000000000110111010110101110111,0.83595675840056649086307061224943027
300,100,8,2,0.3,0.001,1,272422209026713,1,56,50,01100111001111111001110110111000111010100001,0.68007444412249928866742720856564119
300,100,8,2,0.3,0.001,1,272422267277665,2,82,50,10001100101011101001000111001101101111001001,0.82554415268705927388737109140492976
300,100,8,2,0.3,0.001,1,272422325440615,3,10298,152,10000101111101101000010101101000101100110011,0.6378576889757288093107945314841345
300,100,8,2,0.3,0.001,1,272422494778360,4,4097,90,10010010001001100001100111110100001101100010,0.80867584462783859144963116705184802
300,100,8,2,0.3,0.001,1,272422602400053,5,197,51,10001010011011101001000111011001001101100011,0.88225682617796419293654253124259412
300,100,8,2,0.3,0.001,1,272422661628977,6,2298,72,01101100011101001001000111011010001010011111,0.74353445183563771081480808788910508
300,100,8,2,0.3,0.001,1,272422744721904,7,17,50,01100011000011101100001000100000101101110001,0.70579092150072209044253668253077194
300,100,8,2,0.3,0.001,1,272422802868699,8,8198,131,01110101110101101010111000000010100111100001,0.93325098987346133405651471548480913
300,100,8,2,0.3,0.001,1,272422949433095,9,41,50,10010001100111000000000111001101010001000110,0.74033721968655541445514245424419641
300,100,8,2,0.3,0.001,1,272423011547075,10,8198,131,10010111101000010000001000101101100001111000,0.7455967039047011191144065378466621
300,100,8,2,0.3,0.001,1,272423158105466,11,19,50,01111101000111111001001000010101110101111111,0.96608893237365034423191900714300573
300,100,8,2,0.3,0.001,1,272423216146121,12,6398,113,10000110111011111111101000011011110011011011,0.9168304333916115211877695401199162
300,100,8,2,0.3,0.001,1,272423342817117,13,63,50,01111001111111011001110111111011111000011100,0.97559803400963085451280676352325827
300,100,8,2,0.3,0.001,1,272423400967565,14,71,50,10011001010011100000011000001101000111010001,0.64442550576307777721041247787070461
300,100,8,2,0.3,0.001,1,272423459494344,15,8397,133,01111011000101010101111010000111011000010010,0.67013627886876192540910324169090018
300,100,8,2,0.3,0.001,1,272423608985913,16,4497,94,01110011011110001000010110100011101010111111,0.74288904838197000746191633879789151
300,100,8,2,0.3,0.001,1,272423714745239,17,3898,88,01111110101001110011111000100110011010011111,0.87990464307439708591118687763810158
300,100,8,2,0.3,0.001,1,272423815157970,18,1797,67,10001110111110110111100111000000010110011010,0.77515935431762739149519347847672179
300,100,8,2,0.3,0.001,1,272423892383211,19,8497,134,01111010011111011010001001000101000010001000,0.84685517573261104296022949711186811
300,100,8,2,0.3,0.001,1,272424044136360,20,6897,118,01110110100001110011001001110010011001001111,0.70678485234649268686979439735296182
300,100,8,2,0.3,0.001,1,272424184535416,21,998,59,10001000100100111010011010000110010000111001,0.6246882115062775131519856586237438
300,100,8,2,0.3,0.001,1,272424253466833,22,19498,244,10000011001110100000101010001000001110110001,0.66994916692848704986573693531681783
300,100,8,2,0.3,0.001,1,272424523860163,23,30,50,01110010110111011100101000110001001101100111,0.84437659565520872817501185636501759
300,100,8,2,0.3,0.001,1,272424582978702,24,57,50,10010100000000011111011001101111010111110001,0.66720697089516411981691135224536993
300,100,8,2,0.3,0.001,1,272424642370403,25,4597,95,01111011011111110101011001000111010101000011,0.80734329586393049904557983609265648
300,100,8,2,0.3,0.001,1,272424749740390,26,16597,215,01111110010000101010001000100101111111010101,0.86394969788871889271320014813682064
300,100,8,2,0.3,0.001,1,272424987766746,27,6,50,10001101100101000110111000001101110111000111,0.89696513870496374920548987574875355
300,100,8,2,0.3,0.001,1,272425046613464,28,3897,88,10001100111100101110001000010101000001110000,0.8943807656277005246892031209426932
300,100,8,2,0.3,0.001,1,272425145846241,29,2598,75,10010001011110100100110111110000001100111101,0.83626127145943529583860254206229001
300,100,8,2,0.3,0.001,1,272425231618000,30,12098,170,10100100100001001110101000110000001000010000,0.62787127940084153099320474211708643
300,100,8,2,0.3,0.001,1,272425419743991,31,697,56,10000101010010011100111001000101101111100011,0.8391878443410449861517008685041219
300,100,8,2,0.3,0.001,1,272425485017750,32,397,53,10001100010110011111010110010011101011011001,0.67176266223916192288356796780135483
300,100,8,2,0.3,0.001,1,272425547009272,33,8698,136,01110110101100000000001001001101101011001110,0.6871229238095036828681827500986401
300,100,8,2,0.3,0.001,1,272425699726655,34,1697,66,01111101010100010100111000100111100101011000,0.92013133230654853278451810183469206
300,100,8,2,0.3,0.001,1,272425775777257,35,8398,133,01101110000010100011100110110100000101100111,0.74909694847224028713128518575103953
300,100,8,2,0.3,0.001,1,272425924621896,36,69,50,10000111110011010110101001110011101010000000,0.69756833025108866408459107333328575
300,100,8,2,0.3,0.001,1,272425982684127,37,40,50,01110000110000100000001001111000101010011011,0.6434675743630062783040557405911386
300,100,8,2,0.3,0.001,1,272426055085010,38,41,50,01101110000010011100101001100000100111000111,0.7064193291184065470744712911255192
300,100,8,2,0.3,0.001,1,272426113334112,39,11397,163,01111000011101001010101001100011111011010000,0.74895158350113744116782754645100795
300,100,8,2,0.3,0.001,1,272426296361369,40,3098,80,01110010001010011111000110000011001101001101,0.6702517467528953387656542872719001
300,100,8,2,0.3,0.001,1,272426387862404,41,297,52,01111011011000100110101000100100000111000110,0.93869964012878925885274838947225362
300,100,8,2,0.3,0.001,1,272426447892709,42,9397,143,10010100100100010000000111011111001110101001,0.79608730993548826315731048453017138
300,100,8,2,0.3,0.001,1,272426608578132,43,598,55,10010001011000001101111000111010101001111010,0.66303009743985374946362298942403868
300,100,8,2,0.3,0.001,1,272426672563371,44,4597,95,10001100001011010111000110100100001111101000,0.74239043217785971595645833076559938
300,100,8,2,0.3,0.001,1,272426780299319,45,597,55,10001001111100101001111010100100000100101101,0.61472624523312457966994770686142147
300,100,8,2,0.3,0.001,1,272426844883088,46,5197,101,10010001001101110100110111110000101011100110,0.76626771217479472397826611995697021
300,100,8,2,0.3,0.001,1,272426960429666,47,8997,139,01100101111110001111111000010100100000110000,0.70070570322318248557280639943201095
300,100,8,2,0.3,0.001,1,272427118727583,48,497,54,10010011011100110010011001000101110000001100,0.74912176266867236407165364653337747
300,100,8,2,0.3,0.001,1,272427182029213,49,85,50,10001110000011101111101000000001001100010101,0.89803175374688315457660792162641883
300,100,8,2,0.4,0.001,1,272427252741084,0,3998,89,10010000011110000101000111100011101111101100,0.83659239989284706062733221187954769
300,100,8,2,0.4,0.001,1,272427356780340,1,5998,109,01011011001111101100010111010110011100010100,0.63990444006125857256961353414226323
300,100,8,2,0.4,0.001,1,272427481045793,2,30,50,10001101010000010011001001011011010000011110,0.72811587667341814977817193721421063
300,100,8,2,0.4,0.001,1,272427540080307,3,1198,61,10100001010101010011101001001100011110000100,0.62991882896905715405466708034509793
300,100,8,2,0.4,0.001,1,272427614309975,4,8598,135,01111100100110111111110110111000010111011011,0.83840555085574175464557811210397631
300,100,8,2,0.4,0.001,1,272427767520477,5,8097,130,10001001101110111000111000001001111100010000,0.94363435558831953997582786541897804
300,100,8,2,0.4,0.001,1,272427915413163,6,13497,184,01101101001011101101011000110000011101000001,0.76904107310416880416426010924624279
300,100,8,2,0.4,0.001,1,272428121409799,7,8,50,10000111100100101110011000011001100000100011,0.93263752766459218079830861825030297
300,100,8,2,0.4,0.001,1,272428201005119,8,5398,103,01111011010010110001100111011100100001110000,0.94362705937131996503097752793109976
300,100,8,2,0.4,0.001,1,272428325528751,9,5197,101,10001100001001010111111000011011010001101111,0.88956548299363125131833385239588097
300,100,8,2,0.4,0.001,1,272428442799487,10,11,50,01101000111110000101110110011100100011010110,0.65523077999295009643532239351770841
300,100,8,2,0.4,0.001,1,272428503181812,11,4798,97,01111110110101011111110111100111011101011010,0.95091864630540379188516908470774069
300,100,8,2,0.4,0.001,1,272428615072400,12,36,50,01111010110111010111011000110100101001011101,0.89589465501551690529424831765936688
300,100,8,2,0.4,0.001,1,272428675337665,13,1798,67,10101111000100100011011001000111011101010110,0.57643898136597926384894208240439184
300,100,8,2,0.4,0.001,1,272428765345997,14,4297,92,10000100010001011001000111011010111111111111,0.93229062024250475282372008223319426
300,100,8,2,0.4,0.001,1,272428874734969,15,6197,111,01110010011011111110101000001110111000011000,0.89802976917292021141747682122513652
300,100,8,2,0.4,0.001,1,272429000318503,16,61,50,10011111001010110011011000111000110011001110,0.66876302670904630431891746411565691
300,100,8,2,0.4,0.001,1,272429058426317,17,7498,124,10000010100101001110011001000111010000001110,0.84461184039399084255705929535906762
300,100,8,2,0.4,0.001,1,272429197338585,18,10698,156,01101101001100110100001001001000000100010001,0.74714702287276746339728106249822304
300,100,8,2,0.4,0.001,1,272429371138829,19,3598,85,01111110101011101111010111111001110000111001,0.99692493958883110494184620620217174
300,100,8,2,0.4,0.001,1,272429468573765,20,6197,111,01111101111101110010010111111100100111100111,0.97472468647169752120618113622185774
300,100,8,2,0.4,0.001,1,272429602901028,21,9397,143,01110000011010111001000111000000111011001010,0.79497496101336850848895210219779983
300,100,8,2,0.4,0.001,1,272429762508491,22,2698,76,10010000001100010000011000100000100101110111,0.84652094882338824177736569254193455
300,100,8,2,0.4,0.001,1,272429849498633,23,97,50,01111001110010010101101000011110001001011111,0.90292610438224873981027940317289904
300,100,8,2,0.4,0.001,1,272429907478836,24,6098,110,01100101011001101010111000001100100010011010,0.62911184509968454126038750473526306
300,100,8,2,0.4,0.001,1,272430031783020,25,62,50,01111110100000101111000111000101010110101110,0.69908330047963529452204056724440306
300,100,8,2,0.4,0.001,1,272430089618199,26,3398,83,01111111001000010010000101000110100110101101,0.59212185976671727338782602600986138
300,100,8,2,0.4,0.001,1,272430184418284,27,10697,156,01111100010101010110011000110111000010111111,0.88244452435155262826071975723607466
300,100,8,2,0.4,0.001,1,272430358146948,28,298,52,01110110110101100111110101111100011011010011,0.67041426013478888634722352435346693
300,100,8,2,0.4,0.001,1,272430418987938,29,297,52,01101000000010111100110111010100111110101001,0.74336844718612848925687330847722478
300,100,8,2,0.4,0.001,1,272430480921439,30,16597,215,10100001010001011101011000011011111111111110,0.66516661545932465049446591365267523
300,100,8,2,0.4,0.001,1,272430731117845,31,7,50,01101010101010001110110111110001000010000001,0.7301202757871174675585734803462401
300,100,8,2,0.4,0.001,1,272430805089884,32,14897,198,01111111101100010000000111000111101001111011,0.89765597189801793476249258674215525
300,100,8,2,0.4,0.001,1,272431039317304,33,12098,170,10001000101101111101010111010110001100111010,0.80144035002914049137245910969795659
300,100,8,2,0.4,0.001,1,272431264505098,34,10398,153,01011111111011001101010111001011111100111110,0.63005391372278374273463441568310373
300,100,8,2,0.4,0.001,1,272431450241521,35,4797,97,10001111100010001110011001010101101000001011,0.71700087470230156050376990606309846
300,100,8,2,0.4,0.001,1,272431563565276,36,2897,78,10001001100111101000000111111000101100100111,0.90932406350012207063571167964255437
300,100,8,2,0.4,0.001,1,272431665588108,37,43,50,01111011000101010010010111001010110100001101,0.89169218101530334230631069658556953
300,100,8,2,0.4,0.001,1,272431735108986,38,2198,71,01110111111111111010011000011011100010000011,0.8105611138347559307959500074503012
300,100,8,2,0.4,0.001,1,272431833423456,39,5597,105,10010101011100000011110111101001111101000011,0.79615781890879311344377811110462062
300,100,8,2,0.4,0.001,1,272431978313522,40,14298,192,01101001110001001100100110010111110110110010,0.66928121481138180826064854045398533
300,100,8,2,0.4,0.001,1,272432218599079,41,7298,122,10000111000101110000101000100001000001100001,0.61802321359022915903125294789788313
300,100,8,2,0.4,0.001,1,272432371387776,42,5198,101,01111001100100001100100111100010010010110101,0.91815845406836338327138946624472737
300,100,8,2,0.4,0.001,1,272432494360898,43,598,55,10010100000000010000111000100110101010010000,0.79170278623293866004928531765472144
300,100,8,2,0.4,0.001,1,272432565444211,44,2698,76,01111110001000111000011000100101101000000000,0.83533073296565651943978991766925901
300,100,8,2,0.4,0.001,1,272432666007458,45,10598,155,10001011011001111001110110010000100010100001,0.70658527561711881315176242424058728
300,100,8,2,0.4,0.001,1,272432871663269,46,9,50,10000001000100010101110111101001011010100111,0.93334793237458013592799943580757827
300,100,8,2,0.4,0.001,1,272432939410527,47,5698,106,01110000101000101010000101110011101011000101,0.6375993668405299796830831837723963
300,100,8,2,0.4,0.001,1,272433072330801,48,17198,221,01110111011101011100011001000000001010010010,0.84386614424339012607845234015258029
300,100,8,2,0.4,0.001,1,272433351088437,49,95,50,01110101011011000011001001010000110010110001,0.63886278672778507026208671959466301
300,100,8,2,0.5,0.001,1,272433433093241,0,10197,151,01111100110011010100001000110101100100111011,0.85731036293886520027740516525227576
300,100,8,2,0.5,0.001,1,272433658940310,1,16,50,10000011100100010111000110111001001110110100,0.84696044091599109737700246114400215
300,100,8,2,0.5,0.001,1,272433723127000,2,198,51,10010100011111101010000110111011000111111110,0.63398271454958987636274514443357475
300,100,8,2,0.5,0.001,1,272433787769089,3,3397,83,01110010111011101111011000110001100110111111,0.84559590189884392685826242086477578
300,100,8,2,0.5,0.001,1,272433891606813,4,4098,90,10001110101001000011001000000001001111001010,0.74572632279482586881158567848615348
300,100,8,2,0.5,0.001,1,272434018179378,5,898,58,01111111010000111000011001001000111101110101,0.83440319991962008661090521854930557
300,100,8,2,0.5,0.001,1,272434096982422,6,6398,113,10000110000010100011000110011001111111100000,0.74678804964815159728175331110833213
300,100,8,2,0.5,0.001,1,272434236769039,7,5297,102,01110100011001110010110111001000011111111011,0.84739613314103134911192682920955122
300,100,8,2,0.5,0.001,1,272434363503818,8,4897,98,01100011000011010001111001000110101100101110,0.65824809029434827589710721440496854
300,100,8,2,0.5,0.001,1,272434482224966,9,19097,240,10011100010011101000000110110010111101101100,0.6692471456152488951119039484183304
300,100,8,2,0.5,0.001,1,272434769840765,10,13797,187,01111100010011001100110110111000101110101100,0.84160051595455886985774895947542973
300,100,8,2,0.5,0.001,1,272435007990513,11,75,50,01100111101000011111001001000011101001101011,0.65083098040656861549280165490927175
300,100,8,2,0.5,0.001,1,272435069355560,12,8497,134,01110000101110011100101000100111011101111111,0.84285908921485286349195575894555077
300,100,8,2,0.5,0.001,1,272435236790432,13,4097,90,10011000011100010001010110110101100110111101,0.63063514359275474330246424869983457
300,100,8,2,0.5,0.001,1,272435385008490,14,4597,95,10000011011011011011100111011010110011011001,0.93413571431725173077609269967069849
300,100,8,2,0.5,0.001,1,272435557248171,15,1498,64,10001001110000001000101000101010101010110101,0.82637911714661793638470044243149459
300,100,8,2,0.5,0.001,1,272435656577978,16,5898,108,10001111101011001010101000100011010100010110,0.84393999171484224142147922975709662
300,100,8,2,0.5,0.001,1,272435797612174,17,3398,83,10000100110100001000110110101000011011001110,0.76124344580356972933543602266581729
300,100,8,2,0.5,0.001,1,272435894810765,18,4998,99,01101110111100100000011000010100001011001010,0.81065869193480066812185214075725526
300,100,8,2,0.5,0.001,1,272436068510604,19,14998,199,01101101001111100001110111001111101111111111,0.78211993694672643506748954678187147
300,100,8,2,0.5,0.001,1,272436344524773,20,24997,299,10001101000110111110111001000110111111101111,0.79618884667438638569336717409896664
300,100,8,2,0.5,0.001,1,272436725846160,21,2398,73,10001101100110001110110111110110011100000000,0.86644988027593572432749624567804858
300,100,8,2,0.5,0.001,1,272436830385854,22,4397,93,10010101101000100100111000111001100111010001,0.74402025592645504303845882532186806
300,100,8,2,0.5,0.001,1,272436978425948,23,1098,60,01110100010011110011110110110101010110011001,0.794410120077814752015399335505208
300,100,8,2,0.5,0.001,1,272437057607901,24,5498,104,10010001010010110011101000011010011110011011,0.77035948875412629810455200640717521
300,100,8,2,0.5,0.001,1,272437204527504,25,87,50,01110000010000010010000111011101101001010001,0.83850805529072514055144438316347077
300,100,8,2,0.5,0.001,1,272437264934847,26,1097,60,10000000100111000101011000010101010110011001,0.74835429723584168115735337778460234
300,100,8,2,0.5,0.001,1,272437340612506,27,4498,94,01111000001110000000100111100111000100011000,0.94066932018445403862472176115261391
300,100,8,2,0.5,0.001,1,272437457016154,28,398,53,01101001001011110011110110000101011101110010,0.63989742427557794179904249176615849
300,100,8,2,0.5,0.001,1,272437535736395,29,6898,118,01111000011100110111000111100011011010011110,0.87863179253720713468567282689036801
300,100,8,2,0.5,0.001,1,272437741243582,30,1597,65,01110000000110111000011000111101100010110110,0.79647017308262535451035546429920942
300,100,8,2,0.5,0.001,1,272437842440111,31,6698,116,10010011001100010000101000101100101000010010,0.79305831822824468524402163893682882
300,100,8,2,0.5,0.001,1,272438006148838,32,8,50,10100100011100101000111000100101010110101110,0.58929510770277659936766667669871822
300,100,8,2,0.5,0.001,1,272438089931270,33,7198,121,01111110001111010011100111010111110010000111,0.92923713864896617664612676890101284
300,100,8,2,0.5,0.001,1,272438271807412,34,27,50,01101000000000100010000111010011001100100101,0.71153600867879096547596873278962448
300,100,8,2,0.5,0.001,1,272438341848556,35,22,50,01100000001110010100011000110100111110001001,0.65619145699966319185136853775475174
300,100,8,2,0.5,0.001,1,272438413405227,36,2997,79,10001011001000011011111001100000010011111100,0.70095131590803549936907757000881247
300,100,8,2,0.5,0.001,1,272438535947492,37,2898,78,01111010010010011100111000000101101010101100,0.96691067103937489157772233738796785
300,100,8,2,0.5,0.001,1,272438654579716,38,97,50,10011010001010011000101000111100010000011111,0.70621283635452336557847274889354594
300,100,8,2,0.5,0.001,1,272438723952438,39,9397,143,10001100101000111101011000010110000000000100,0.86110164231845054416680795839056373
300,100,8,2,0.5,0.001,1,272438914400436,40,95,50,10000010111110000000011000101000001010000010,0.84973317522678470936625672038644552
300,100,8,2,0.5,0.001,1,272438985793193,41,3898,88,01111010010000111001000111111100101100100000,0.9476743259113129536075348369195126
300,100,8,2,0.5,0.001,1,272439120692862,42,41,50,01110111111111111010011000110000111000100110,0.76329167405453468564502372828428634
300,100,8,2,0.5,0.001,1,272439226052448,43,3397,83,01100011111011000010100111001111110000100100,0.6647396479832283766597811336396262
300,100,8,2,0.5,0.001,1,272439413969709,44,6498,114,10010001111110110111000110100000001000101000,0.69886984465421164713916368782520294
300,100,8,2,0.5,0.001,1,272439632723350,45,1398,63,01100110010110110001010111100111010001111100,0.72917810301927310501213241877849214
300,100,8,2,0.5,0.001,1,272439737259027,46,2198,71,01111110111010101101010111100111110001011000,0.96912308547587699969483310269424692
300,100,8,2,0.5,0.001,1,272439893172403,47,4098,90,10000110111101101001100110001011101001110011,0.69335617620179068598673666201648302
300,100,8,2,0.5,0.001,1,272440081805289,48,5497,104,10000100011101111001111001010110110000010110,0.79590908981528163401719666580902413
300,100,8,2,0.5,0.001,1,272440227244195,49,6998,119,01101111101001011011101000111011101101101001,0.79598003495511693294872657133964822
300,100,8,2,0.6,0.001,1,272440384113842,0,5798,107,01110111111111110111011000101111010000010111,0.87742747228858219976643795234849676
300,100,8,2,0.6,0.001,1,272440521386621,1,1898,68,01101010101000000000000111110010101100010000,0.71990796519430222399904550911742263
300,100,8,2,0.6,0.001,1,272440643514559,2,25897,300,10000100111101111111011001000110000011101010,0.84081380097947722163098660530522466
300,100,8,2,0.6,0.001,1,272441075499004,3,797,57,01100011110000101011011001111101010001010011,0.61457268022274735841392612201161683
300,100,8,2,0.6,0.001,1,272441178778805,4,997,59,10001001101001101100111000001001100100110111,0.93826281165356273383792995446128771
300,100,8,2,0.6,0.001,1,272441328624973,5,597,55,10000011000100111011001001101010110111000110,0.59215871111139328775152534944936633
300,100,8,2,0.6,0.001,1,272441471690128,6,1797,67,01101101101000110011010111111011011101111110,0.80596005300512785218813860410591587
300,100,8,2,0.6,0.001,1,272441655474164,7,8597,135,10000010000010101010011000000011111100000001,0.95767427307065311481437674956396222
300,100,8,2,0.6,0.001,1,272441958729234,8,5497,104,10010100101110010101100111100100011000100010,0.77302107150130572321700128668453544
300,100,8,2,0.6,0.001,1,272442128182667,9,3,50,10011111011000100100111001010101101000000111,0.63363569398309982361183756438549608
300,100,8,2,0.6,0.001,1,272442203838648,10,68,50,10000001011010110100100111100111110111101100,0.96153409166987868772480396728496999
300,100,8,2,0.6,0.001,1,272442305272157,11,2097,70,10000101001000001001001001010110110000001110,0.78417873555654304951190169958863407
300,100,8,2,0.6,0.001,1,272442428863930,12,98,50,01101100101001110011100111010101110010010011,0.79523681674172919109366830525686964
300,100,8,2,0.6,0.001,1,272442518380996,13,1098,60,01101101011111110010110111001100100100110100,0.73247481524446933498495582171017304
300,100,8,2,0.6,0.001,1,272442646017735,14,53,50,10011000010011011101101000100011111100110000,0.73610859237495773754744732286781073
300,100,8,2,0.6,0.001,1,272442767186172,15,93,50,01101101001100101110000110100000010111001101,0.68800301842494504533931376499822363
300,100,8,2,0.6,0.001,1,272442847603776,16,8597,135,01100010011001001100000110111100000101000001,0.67026958603674680059469892512424849
300,100,8,2,0.6,0.001,1,272443052305496,17,63,50,01111010101011110101100111001011100111001010,0.89547328129813452690655140031594783
300,100,8,2,0.6,0.001,1,272443134964675,18,11098,160,10011000000110011000010111011010001100010101,0.73270655762752034956264424181426875
300,100,8,2,0.6,0.001,1,272443320891872,19,8898,138,10010011111011101001110110111101100001010101,0.74057638648042756202016789757180959
300,100,8,2,0.6,0.001,1,272443488463435,20,1398,63,01011111111110111111010111001100010110101101,0.64439014796720794908679863510769792
300,100,8,2,0.6,0.001,1,272443565458895,21,64,50,10011001100011111010101000100001010011110001,0.59512219321369763669338226463878527
300,100,8,2,0.6,0.001,1,272443638290078,22,197,51,10001010110100001011101000111001101110011000,0.84648728257857253076679171499563381
300,100,8,2,0.6,0.001,1,272443711912608,23,12297,172,10000000110111101001011000110111111101100001,0.89706946834630729714632479954161681
300,100,8,2,0.6,0.001,1,272443947727484,24,498,54,10001001000100011111100111101110110000111001,0.94363334797306075429901284223888069
300,100,8,2,0.6,0.001,1,272444026114392,25,3697,86,01110011101101010110011000011100010100111100,0.89061846711789849351248449238482863
300,100,8,2,0.6,0.001,1,272444142300597,26,1298,62,10001001011110000001100111110100001110010000,0.93486204341549250518283997735125013
