300,10,283527878463350,20,772,127,01111111111111011110110111111000000101011010,0.99700619953340507972683326443075202
300,10,283527923463623,21,588,108,10000001101011100100100111111011010101101011,0.99672793042133411844929469225462526
300,10,283527956515234,22,579,107,10001000000010010001111000010111111110101001,0.94345417407695786327082032585167326
300,10,283527990400211,23,225,72,10000000000001010010101000000111111101101101,0.99735891875961391050964266469236463
300,10,283528012591066,24,1775,227,01111111101000000111101000000111111110100000,0.99729695257026840238268050597980618
300,10,283528083401953,25,792,129,01111110110011101001111000000110011101100011,0.9975440131004883470566824144043494
300,10,283528123105302,26,812,131,01111111000100111101001000000111010011010011,0.99672613061136516865445855728466995
300,10,283528169665264,27,293,79,10000000011110010001001000010111111110111110,0.97845693953480550320023212407249957
300,10,283528199291794,28,895,139,01111010000000010011100111111101100100110111,0.97853207654200979881409239169443026
300,10,283528262307038,29,1425,192,10000000101111101110000111111000100001001110,0.99753040406415904861603394238045439
300,10,283528331242055,30,853,135,01111111000110000010101000000111011011011110,0.9955193475497468025281477821408771
300,10,283528387915386,31,1490,199,01111111011001001101001000011000000000111011,0.97849284026393412716515740612521768
300,10,283528484500391,32,1707,220,10000000000011000010010111110111111111000010,0.99753290243959458205580403955536895
300,10,283528550920778,33,791,129,01111101110100101000000111111111100111100001,0.97984424262740565936269376834388822
300,10,283528597042553,34,973,147,10000101110011010010011000000101110101101100,0.97741198226871794929593306733295321
300,10,283528642461053,35,710,121,10000001100100001000000111111011001101010001,0.9966646348101422248078051779884845
300,10,283528692838692,36,224,72,10000000101000010110101000000111101101011000,0.99732050780816405843864913549623452
300,10,283528716366259,37,460,96,10000001000000101111000111111001011100101101,0.99330015919299463611480405234033242
300,10,283528750125748,38,210,71,10000010111100111001100111011001010111101110,0.94201793034649250468959280624403618
300,10,283528773023889,39,641,114,01111110010100101100110111111011110110010100,0.99671864738002446948428314499324188
300,10,283528810862032,40,1450,195,10000000101110101000100111111000011111010110,0.99752668946688116680121538593084551
300,10,283528873777596,41,1689,218,10000000100110000000001000000111110001101011,0.99719096584247335357531483168713748
300,10,283528967692908,42,338,83,10000001000100100010000111100111110101110011,0.9717278996275378055713645153446123
300,10,283528995604618,43,1302,180,10000001101000100110010111111011000101111110,0.99680507034637844121505168004659936
300,10,283529054194994,44,1443,194,01111110011111010101101000000101000101101000,0.99684174428266381084995373385027051
300,10,283529156167033,45,621,112,01111011010100011110101000001111011011010100,0.97766885796514091389042278024135157
300,10,283529228579089,46,113,61,10000011000100111101011000010101100110000001,0.95802102920257103946255483606364578
300,10,283529256542230,47,488,98,01111010001110001110111000000111101111101111,0.97586814098278384932427798048593104
300,10,283529309684564,48,1114,161,01111110100010100101100111111001111011111011,0.99198449328639670685703322305926122
300,10,283529391568915,49,1007,150,01111111000000101111011000000111001100000100,0.99645065293937395978218773961998522
300,10,283529447773917,0,1457,195,10000000111101011000010111111000111001001100,0.99747949874869379360831089798011817
300,10,283529528747598,1,728,122,10000001001110101101011000000110010110110011,0.99754377533714644332718535224557854
300,10,283529567921683,2,1485,198,01111111110101010000010111110111111100010010,0.99744354862876971612450915927183814
300,10,283529632825402,3,1489,198,10000001111111100111110111111111100001111011,0.99746992731438754997697060389327817
300,10,283529703274038,4,1393,189,10000010000000010110100111111111101001011000,0.99754334279172285349090998352039605
300,10,283529766432057,5,2622,300,10000000000111100110101000001000000000100010,0.99753871530501780906519115887931548
300,10,283529864109964,6,1251,175,01111110111110011001110111111001000110000101,0.99754348059468966880558582488447428
300,10,283529933664823,7,2228,272,01111111111111100010001000001000000001111000,0.99754319619879772140791374113177881
300,10,283530020909047,8,761,126,01111111001011100100010111111000101001001001,0.99752982487228947228175002237549052
300,10,283530062125219,9,286,78,10000011001000011101110111101011011001000011,0.97852448836684557953446983447065577
300,10,283530087839473,10,1731,223,01111111000000011001110111111001000001000001,0.99754406858193589435757075989386067
300,10,283530169373973,11,415,91,10000001101010100011110111111010111011111010,0.99336156597616387387006398057565093
300,10,283530199829047,12,416,91,10000100000111101110100111101110011010000001,0.97853132502862094632689604623010382
300,10,283530229764725,13,984,148,01111110001011011100110111111011110000010000,0.99156970689869328161591965908883139
300,10,283530277119277,14,771,127,01111110101000010000101000000101101110110100,0.99714815365305475847179650372709148
300,10,283530318113765,15,269,76,01111110000111100111111000000010111010010101,0.99750325140337814389113191282376647
300,10,283530343109353,16,690,119,10000000011001100101100111111000001001000011,0.99753574617881402009089697457966395
300,10,283530382200629,17,1565,206,10000001010001011100110111111001101101011111,0.9974214152939491206950606283498928
300,10,283530451889056,18,1192,169,10000000100001101100101000000111110001001001,0.99753677278489105706427153563708998
300,10,283530517827499,19,1252,175,10000000010110100000010111111000001000001101,0.99748907601542535772409792116377503
300,10,283530577173003,20,600,110,10000001000011001010000111111001001000111001,0.99754132998246880514869872058625333
300,10,283530616544253,21,106,60,10000001000001111100111000000111000010000101,0.99702330937082217499067837707116269
300,10,283530644247467,22,734,123,01111101111110110101011000000000011010001010,0.99745380723990906268738854123512283
300,10,283530690224429,23,433,93,10000001000010010111110111111001000111100100,0.99754411319480129627379483281401917
300,10,283530726642604,24,829,132,10000001111101111011100111111110111011010011,0.99723031811224538412119500208063982
300,10,283530777908129,25,1759,225,10000001000110011000000111111001001111110011,0.99752084794804130041256939875893295
300,10,283530853167258,26,373,87,10000001110001101100100111111100001000111110,0.99744064091384521120176032127346843
300,10,283530886385933,27,1322,182,10000101011111010010001000001001111110001101,0.97852852205484719405603755149058998
300,10,283530954555304,28,2374,287,10000000100101110001000111111000010011111111,0.99754206642474130273257060252944939
300,10,283531051093441,29,2212,271,10000001100010010011100111111010110101111001,0.99753833384590495647614716290263459
300,10,283531138773358,30,473,97,01111110000001010010110111111110101001111100,0.99754398184970671792370922048576176
300,10,283531171856856,31,518,101,10000110000000110110111000000001110101100000,0.97851789404720035392415411479305476
300,10,283531205862265,32,208,70,10000001000010010101101000011000010110011000,0.96561234120978478578933845710707828
300,10,283531229976435,33,556,105,01111011100110110101001000010000100000011101,0.97853062001563761995726054010447115
300,10,283531266088735,34,705,120,10000001101100010001001000000100011000101001,0.99751238697138511213324818527325988
300,10,283531309877307,35,1229,172,10000000010000100100110111110111111010000110,0.9969624030043222617791798256803304
300,10,283531365925785,36,862,136,10000100010101110100001000010001000001010100,0.97691375037697980587836354970932007
300,10,283531410014954,37,796,129,10000001001011010001111000000110011011100000,0.99737313415549155859451957439887337
300,10,283531454459922,38,546,104,10000000001111101111000111110111111111110001,0.99751155945441460914935305481776595
300,10,283531490168487,39,1326,182,01111110000001100000100111111110110010110111,0.99749075453846902661325657390989363
300,10,283531551768695,40,346,84,01111100101010111000111000010100000111000111,0.97852011958666662572170480416389182
300,10,283531580808820,41,623,112,01111110100011101100110111111010010010100010,0.99728539835764851151367338388809003
300,10,283531616688265,42,1075,157,01111110010101110010010111111011011100011010,0.99753328098226812237214744527591392
300,10,283531666697124,43,883,138,10000001100011001011100111111010111000101111,0.99754408232808011725012420356506482
300,10,283531711246505,44,1945,244,10000000000010100100010111110111101101111100,0.99518682432474414589762545801931992
300,10,283531788363814,45,330,83,10000000011101000101101000000111111001010001,0.99737332484892282646882222252315842
300,10,283531814810159,46,960,146,01111110111001100100000111111001010001100010,0.99754351213027869782479228888405487
300,10,283531882401346,47,943,144,10000000010101001000111000000111111100100000,0.99752884124971130663794838255853392
300,10,283531933327961,48,907,140,10000001110001000110010111111100011000000000,0.99723298934880055810481280786916614
300,10,283531979570749,49,1082,158,10000010000000101000001000000000000000101110,0.99754329099166527683451022312510759
300,10,283532040310374,0,427,92,10000010011001110000100111101001111011000011,0.9785079849580389232954757972038351
300,10,283532071123706,1,766,126,10000001111111011100000111111110111011010100,0.99754390984313912049685768579365686
300,10,283532112706617,2,1175,167,01111110110101111110010111111001011011100111,0.99754414104880484437387622165260836
300,10,283532165731292,3,1391,189,01111111111011111111001000001000000010000011,0.99754404932923934623545392241794616
300,10,283532228204641,4,532,103,01111110101100000101000111111001111010000011,0.99754318186652946032211275451118127
300,10,283532265326135,5,1718,221,01111110010001011011101000000100000110010100,0.9975441408674946552892492945829872
300,10,283532335169656,6,852,135,01111111011100011100110111111000010001111100,0.99754405803454793133511202540830709
300,10,283532379756741,7,1212,171,01111110001000101010110111111101000001000100,0.99754401874377662817749978785286658
300,10,283532444650082,8,2093,259,10000001111011011000000111111101101111101001,0.9975441383415935003853292073472403
300,10,283532527783681,9,1082,158,10000000111101001100100111111000111011110010,0.99754414109503097840558893949491903
300,10,283532579592793,10,1285,178,01111110000000000100010111111111001101100011,0.99754414180792261301888856905861758
300,10,283532637210139,11,390,89,10000001110010010011001000000011101011001111,0.99754412720341933962231451005209237
300,10,283532665783877,12,2028,252,10000000011101100001110111111000001011100010,0.9975441415585803994758862245362252
300,10,283532747884778,13,1608,210,10000001111111100010101000000000111111111110,0.99754412253226931728278259470243938
300,10,283532814950151,14,1673,217,10000010000000011010001000000000011001000010,0.99754412893051946920053296707919799
300,10,283532887411043,15,1508,200,01111101111111100001111000000000010010011001,0.99754414142590630554252584261121228
300,10,283532952856400,16,586,108,10000001000101100100001000000110110000001100,0.99754383475242192069742941384902224
300,10,283532988016434,17,1230,173,01111111111111111011000111110111111101110010,0.99754414154267212477833481898414902
300,10,283533044070131,18,1287,178,01111110010001110000111000000100000111110100,0.99754291834877162337136269343318418
300,10,283533101249336,19,915,141,10000001111111111101011000000000101111101001,0.99754391475957249202366483586956747
300,10,283533147190848,20,1447,194,10000000010110011100000111111000000101101011,0.99754414104501643034694779998972081
300,10,283533209694002,21,1241,174,01111111011001111001110111111000010100111001,0.997544141512069826305264541588258
300,10,283533265294040,22,331,83,10000001101010111101101000000100011101010001,0.99754413360453919601411598705453798
300,10,283533293061334,23,352,85,10000001110111011111101000000010111110011000,0.99754335319356268740875748335383832
300,10,283533321844967,24,1598,209,10000000111101110110111000000111000010101110,0.99754413318637613627970495144836605
300,10,283533388121753,25,1563,206,01111101111111111111011000000000101111001100,0.99754414167914595701347479916876182
300,10,283533454180746,26,1220,172,01111101111111110000101000000000100011101101,0.99754414174539873805258594074985012
300,10,283533509969226,27,636,113,01111110000010101110110111111110001011111001,0.99754396060646022270645971730118617
300,10,283533546773444,28,753,125,01111110000001101110110111111110011111010101,0.99754413245632955753450232805334963
300,10,283533587730564,29,1345,184,10000000101010001111011000000111100101100110,0.99754411937165998747190087669878267
300,10,283533647647738,30,1251,175,10000001100011010001101000000101000110101010,0.99754414123700430039320963260252029
300,10,283533703315138,31,1030,153,10000001000110110110011000000110101100111111,0.99754411201128112551828053256031126
300,10,283533753014060,32,908,140,01111111001111100000010111111000100011111000,0.99754406629526859440204589191125706
300,10,283533798628299,33,910,141,10000001011100100110100111111010011011100010,0.99754397884809575813847004610579461
300,10,283533843631217,34,1373,187,01111110011110100011001000000101001111010111,0.99754414065389063193123320161248557
300,10,283533907254724,35,896,139,01111111111101010101001000001000000010000100,0.99754413637657335378605694131692871
300,10,283533952876516,36,1444,194,01111011010001010111001000001110111100001011,0.9785320997959705557889265037374571
300,10,283534016243916,37,308,80,01111111011001001100000111111000010110100000,0.99753978219367012147955620093853213
300,10,283534044484666,38,1855,235,01111111011100101111110111111000010001010111,0.9975439759193822641947235752013512
300,10,283534119818860,39,1116,161,01111110111101100000011000000110110111111110,0.99754407938892464269287074785097502
300,10,283534172129085,40,965,146,01111110101001111011110111111010000001111000,0.99754401615202037412188929010881111
300,10,283534220103623,41,1638,213,01111111000010011011111000000111000011011000,0.99754413901206007153632526751607656
300,10,283534288878213,42,1819,231,01111110010100100000010111111011100110010000,0.99754394764791021188443664868827909
300,10,283534363838678,43,1855,235,10000010000000000011111000000000101101001011,0.99754413590383195220567813521483913
300,10,283534438974675,44,2248,274,01111110101101001001100111111001110110111011,0.99754408834978247622160552054992877
300,10,283534527885023,45,1407,190,10000000000011100000110111110111111101110010,0.99754377997797449850736484222579747
300,10,283534589247155,46,1840,234,01111111111100100000011000001000000001111111,0.99754413679307729623246814298909158
300,10,283534665691358,47,1902,240,01111110010101001100101000000100011110001000,0.99754413585264378738770574273075908
300,10,283534742796248,48,1857,235,10000001101001111110010111111011011100110111,0.99754412713734730289161234395578504
300,10,283534818770761,49,769,126,10000001011101101010010111111010011111111010,0.99754408382483683581654076988343149
300,10,283534868442980,0,994,149,01111111110111110000101000001000000001001001,0.997544141826567587472140985482838
300,10,283534920208590,1,613,111,01111111010111000000000111111000011000101001,0.99754414178252548417447087558684871
300,10,283534956509917,2,535,103,10000001111101011111110111111110010000100110,0.99754414180865347283599930960917845
300,10,283534993986795,3,1369,186,10000000010100000000001000000111111100000000,0.99754410372377311233549335156567395
300,10,283535052132334,4,620,112,10000000001001000100000111110111111111000100,0.99754414167224614296003437630133703
300,10,283535088849449,5,528,102,01111110110001011010000111111001101001000101,0.99754414180903783204712453880347311
300,10,283535121793864,6,607,110,01101101001001011101110111010001110111101010,0.79662151897187571947256401472259313
300,10,283535157285878,7,481,98,10000001111100001001110111111101111010101010,0.99754414182825157375589242292335257
300,10,283535189692487,8,404,90,01111110001011101001000111111100100101011001,0.99754414167637617261163995863171294
300,10,283535219600534,9,343,84,01111101111111011110001000000000001001100010,0.99754414182813966327501020714407787
300,10,283535247561005,10,545,104,10000001111001011001110111111101010110111100,0.99754414170631278135914499216596596
300,10,283535281356638,11,1022,152,01111110110011111111110111111001011111111111,0.99753400783601975376768677961081266
300,10,283535329866225,12,1143,164,01111111111100011011110111110111111101111111,0.99754414182848627490329818101599813
300,10,283535381567864,13,573,107,10000100100010010010001000100011110110000011,0.94363531615955831277631205011857674
300,10,283535416995213,14,382,88,01111000000000000101101000011000010011000000,0.9436353161569885905635146627901122
300,10,283535444945171,15,974,147,01111111111101000000001000001000000010000011,0.9975441407206838695387318693974521
300,10,283535491532896,16,587,108,01111101111111011101000111111111111011000000,0.99754414180606110207349956908728927
300,10,283535526185410,17,754,125,01111111110001001000001000000111111110101111,0.99754414088523457593282728339545429
300,10,283535565868501,18,500,100,01111111001101101001110111111000100110110111,0.99754414177701211663418234820710495
300,10,283535598715338,19,652,115,01111110000011001111110111111110000011111010,0.99754414181678785489282290654955432
300,10,283535636180965,20,797,129,10001001110111010000110111111000011011001110,0.94363531612935402925756989134242758
300,10,283535677610193,21,610,111,01111110100100000111101000000101100111101000,0.99754414179465578094152533594751731
300,10,283535714105093,22,503,100,10000001110100000000001000000011100000000000,0.99753401724259771476965852343710139
300,10,283535745983254,23,574,107,01111010111000101000001000100010100100101110,0.94363531611190409886802399341831915
300,10,283535779904213,24,552,105,10000000000010111100101000001000000010000100,0.99754414182850315029327248339541256
300,10,283535813809582,25,981,148,01111000011110000000001000101111011111111111,0.8980317608761902992142722723656334
300,10,283535862066279,26,477,97,01111110010110010110100111111011011011000010,0.99754414178262340584524281439371407
300,10,283535895629013,27,1554,205,01111010111011101100000111110010111101001100,0.97853210052058292589549637341406196
300,10,283535960232049,28,665,116,10000010011111111100000111101010000100001111,0.97853209645540817351871965001919307
300,10,283535998059380,29,617,111,01111101111111101011010111111111100001010100,0.9975441418273178761921826662728563
300,10,283536035350033,30,379,87,01101111010110111000100111100011101111000000,0.84739992950333298260545689117861912
300,10,283536062938067,31,598,109,10000100000000100110001000010001111111101001,0.97853210092577458389939693006454036
300,10,283536097662434,32,391,89,01111110000101001001111000000010010111100000,0.9975441416576769082524833720526658
300,10,283536126389089,33,400,90,01111011110100010011111000100100100001100110,0.94363531610726925080712135240901262
300,10,283536160479508,34,414,91,01111110001110100101111000000011110010001000,0.99754414170483318713422704604454339
300,10,283536189150555,35,757,125,01111110101010111101110111111001111110010111,0.99754414166810223552062097951420583
300,10,283536229831066,36,741,124,10000000000110000111111000001000000001100111,0.99754414162725302261947035731282085
300,10,283536269392900,37,622,112,01110111000000011100110111101110000111000101,0.94363531608747075463128339833929203
300,10,283536305984516,38,684,118,10000000000011110101011000001000000001111110,0.99754414182823547552203535815351643
300,10,283536345127766,39,552,105,10000001100101111111110111111011001000000000,0.99754086863589130906859736569458619
300,10,283536378705877,40,493,99,01110110100101011011111000001101111111010011,0.94363531615659002049767423159210011
300,10,283536410362440,41,430,93,01111010010110110111001000001000011101010100,0.97853210085214437086165162327233702
300,10,283536440781796,42,625,112,10000001000111110011001000000110101010100001,0.99754414169630079012307533048442565
300,10,283536477788051,43,939,143,01111110100101010000110111111010010011101111,0.99754414153533987885680289764422923
300,10,283536524168067,44,1168,166,01111100101111100011000111011001111111110010,0.9436353157544719039151459583081305
300,10,283536577942208,45,667,116,10000000000000000000100111110111111101110010,0.99754414155174242484491742288810201
300,10,283536616045379,46,1022,152,10000100011101011011000111101111110010100011,0.978532100912248070656573872838635
300,10,283536664913407,47,411,91,10001001110011110101110111110111011000101011,0.94363531615683560183072131621884182
300,10,283536694091501,48,514,101,01111011000010010000001000001101101010001111,0.97853209968233934024084419434075244
300,10,283536726840194,49,732,123,10000000001000110000110111110111111110111111,0.99754414181067363465160724445013329
300,10,283536778113347,0,563,106,10000111111000001001010111100111000100111010,0.94363531615864992829756374703720212
300,10,283536812716793,1,617,111,10001001000111111111111000010000101111111111,0.94362783427818019976740515630808659
300,10,283536848772876,2,933,143,10000101100000000000001000001010000000000000,0.97838978857592628912698273779824376
300,10,283536897415686,3,842,134,01101111111000001100111000100000101111010010,0.8473999294904549506313173878879752
300,10,283536942613398,4,874,137,10000010000000011001000111111111100110011011,0.99754414181912121062367759805056266
300,10,283536986904057,5,731,123,10000010000000100000001000000000001110001111,0.99754414182709072456134435924468562
300,10,283537026988424,6,522,102,01111000001100010000011001000001001110101100,0.84739992953494036598272032279055566
300,10,283537063729648,7,901,140,01111110011011101001100111111010111110100111,0.99754414182745776429328543599694967
300,10,283537109491288,8,911,141,01111110010000010011111000000011111110100110,0.99754414137049995936479263036744669
300,10,283537155118245,9,2187,268,01111110000000000000010111111111010000001011,0.99754414182639994379542258684523404
300,10,283537244140019,10,577,107,10000001111100100001000111111101111111111111,0.99754411741158088844372286985162646
300,10,283537278518444,11,1521,202,10000100011001001110111000100100001000000001,0.94363531615694529186555428168503568
300,10,283537350182844,12,647,114,10000010010001111011110111101001101100000100,0.97853210059401707354709287756122649
300,10,283537387805880,13,761,126,10000001000000000000000111111000111111111111,0.99751442977052451333008775691268966
300,10,283537428181513,14,394,89,01110110110110010111111000010000100100000000,0.94363531557773239200059833819977939
300,10,283537457195920,15,527,102,01111101111111111010010111111111010100011000,0.99754414182432848967607696977211162
300,10,283537490957890,16,1865,236,01111111111111111111111000001000000010010000,0.99754411641928886211871940759010613
300,10,283537565808006,17,1182,168,10000010000000100100000111111111111111111111,0.99754411641928886211871940759010613
300,10,283537619666904,18,909,140,01111110011000111110101000000100110011100011,0.99754414177071160096943458484020084
300,10,283537667108032,19,392,89,10001001101000111111000111110100101110110010,0.94363531606910056037662570815882646
300,10,283537696633577,20,573,107,10000100010000011011001000010001000011111011,0.97853210082041663930851882469141856
300,10,283537731457555,21,390,89,10000010000000010101011000000000011101111001,0.99754414182689066237230690603610128
300,10,283537761508513,22,162,66,01101110010000111001000111110001111100110011,0.84739992942417985410941128066042438
300,10,283537783864877,23,978,147,01111101010001001010110111011001010101110000,0.94363531614416507053988425468560308
300,10,283537832278734,24,837,133,10000110011111000001000111001110000101110011,0.89803176078989244146555392944719642
300,10,283537875995692,25,1062,156,10000011000000000000000111101010111111111111,0.97827983171334231826676841592416167
300,10,283537928635714,26,713,121,10000100100000100000000111101111111111111111,0.97853179744483165247714850920601748
300,10,283537968806632,27,730,123,10000010000000010100001000000000100000000000,0.9975441191865657142301415660767816
300,10,283538012115512,28,827,132,01111110110010101111111000000110011011000000,0.99754414151509485098046070561395027
300,10,283538064471881,29,442,94,01111111111110000000001000001000000010000111,0.99754413547410580864749363172450103
300,10,283538094518045,30,580,108,10000100101110100100110111011100100011100000,0.94363531600752681427479728881735355
300,10,283538133930124,31,801,130,10000000000101010110111000001000000001110000,0.99754414182056838633627648960100487
300,10,283538174780144,32,2285,278,10000000000101011101000111110111111110010000,0.99754414182839457048146414308575913
300,10,283538261902383,33,689,118,10000011110011001111111000010010101100111111,0.97853204097820623008630036565591581
300,10,283538298538164,34,1198,169,01111101111111100000001000000000001110101111,0.99754414179440620280558960075723007
300,10,283538361192676,35,692,119,10000110010100000000000111100000101111111111,0.94363520496803743320413104811450467
300,10,283538417800784,36,737,123,01111101000000000000001000100101111111111111,0.94005750842347668427834150861599483
300,10,283538465261774,37,1031,153,01110011111100101010100110110101111001110010,0.79662151891997623476271428444306366
300,10,283538514114214,38,804,130,10000001111010010000000111111101100000111111,0.99754414162196225479561917381943204
300,10,283538555166167,39,1342,184,01111111110100000000001000000111111111111101,0.99754414182849937553498875786317512
300,10,283538623898240,40,480,98,01111101111111101010110111111111100001101111,0.99754414151211823202913819841342047
300,10,283538656272633,41,277,77,01110110001111100100110111110110011101101110,0.94363531615938534002907545072957873
300,10,283538682656463,42,2543,300,01111101100010000000001000010101111111001111,0.97853210078562369300669843141804449
300,10,283538814115738,43,995,149,10001001110101000011111000001000010000100111,0.9436353161504037467821603968332056
300,10,283538863450133,44,882,138,01101111010010011111110111100100010111111111,0.84739915919838582070156007830519229
300,10,283538911840587,45,1188,168,01111100100001010011010111101100010100100010,0.97853210083377717420916042101453058
300,10,283538966570614,46,661,116,10001010101111111111111000100011111111111111,0.89718334278256328673251118743792176
300,10,283539004130388,47,758,125,01111000010101010000010110111110100000010000,0.84739992950067899446509045446873643
300,10,283539044716834,48,1018,151,10000010000000100011000111111111111100110001,0.99754414182848771819323019371950068
300,10,283539093036980,49,1089,158,10000001010000110010000111111001101111111111,0.99754414016006798249236453557386994
300,10,283539154150147,0,1407,190,10000001000000000000000111111000111111111111,0.99751442977052451333008775691268966
300,10,283539215675786,1,724,122,01111010010000000000001000000110111111111111,0.97838993412871344546033469669055194
300,10,283539255731132,2,1097,159,10000010000000010001011000000000100010000000,0.99754414146495218318477782304398715
300,10,283539307000737,3,751,125,01110101000110001011000110110011000110111110,0.79662151895022415004632421187125146
300,10,283539347506127,4,532,103,10001001010011101101100111110000111010000111,0.9436353161513886256273053732002154
300,10,283539380875923,5,805,130,01111111110010001110000111111000000000110000,0.99754414182297512780905890394933522
300,10,283539423473075,6,1253,175,01111110100001100001111000000101011100101110,0.99754414180499351161302001855801791
300,10,283539480713112,7,358,85,01111001101011101111110111001101101111101111,0.89803174392410145543408361845649779
300,10,283539508376896,8,2403,290,10001010110101111111111000100011110011110101,0.89803176072983648126069056161213666
300,10,283539601687158,9,2154,265,01111111111110000101011000001000000010001001,0.99754414182844564074059690028661862
300,10,283539688506312,10,708,120,01111011011010010110010111110000010111111101,0.97853210083386155115903193291160278
300,10,283539728735328,11,909,140,10000000000100111000000111110111111110001010,0.99754414182476469630245219377684407
300,10,283539773862009,12,881,138,10001000000111010111100110111111010111110011,0.84739992956209320151828023881535046
300,10,283539819141970,13,1376,187,10000000010100000000000111111000000011111111,0.99754410372377311233549335156567395
300,10,283539878745856,14,971,147,01111111111010111111110111110111111110001011,0.99754414166225779947438923045410775
300,10,283539935822291,15,851,135,10000010001000101101111000010110100010011101,0.97853210092700559918910130363656208
300,10,283539978869136,16,502,100,01111110101011011111010111111001111100100001,0.99754414181541117834228771243942901
300,10,283540011599800,17,530,103,01111011111111101111111000010010000001000000,0.97853201024654945516800808036350645
300,10,283540044694335,18,646,114,01111110000001011011110111111110100101111011,0.99754414177959382925564568722620606
300,10,283540081212350,19,959,145,01111110000111011000100111111101001110001000,0.99754414179411865504221168521326035
300,10,283540127839547,20,1399,189,01110111000000011101110111101110000110111101,0.94363531610123863035965996459708549
300,10,283540188626779,21,687,118,01111111000000101100101000000110111111100010,0.99754414182780981601439407313591801
300,10,283540226777486,22,1090,159,10000010000000100010000111111111110111011000,0.99754414182658446286211528786225244
300,10,283540279380865,23,1004,150,10001000101101110111110111101100000010110000,0.94363531611962558898198949464131147
300,10,283540329327204,24,419,91,01111101001011001000101000010101010010011110,0.97853210059322281999527604057220742
300,10,283540359136472,25,562,106,01110111110001001111001001100011001001111101,0.74912439793405893873057266318937764
300,10,283540393680759,26,677,117,10000000100000111111110111111000001111000010,0.99754413981215916962241863075178117
300,10,283540431538219,27,890,139,01111111111011110001110111110111111110000100,0.99754414180927741817583864758489653
300,10,283540475557723,28,1619,211,10000001000000000000000111111000111111111111,0.99751442977052451333008775691268966
300,10,283540542829383,29,998,149,01111011011111111111110111011011111111111111,0.94344554433938632165279614127939567
300,10,283540590194555,30,539,103,01111010011001010111000111011110101010001110,0.94363531603509298584242515062214807
300,10,283540624456729,31,771,127,01110111000010010001111000010010000111100000,0.94363531589277582778407804653397761
300,10,283540665315494,32,1007,150,01111111111000001011111000001000000001010000,0.99754414172945615746357361786067486
300,10,283540713805841,33,800,130,01101110010110100010010111110000010001100000,0.84739992957051413213775958865880966
300,10,283540757709944,34,1032,153,10000010000000011011010111111111101001100000,0.99754414177599404212060107965953648
300,10,283540808921473,35,910,141,01110110100101011000101000001101111110101111,0.94363531586331494960262489257729612
